geohash6,day,timestamp,demand
qp09sq,37,8:45,0.0844913690555085
qp09ep,34,11:0,0.0652364151720037
qp0d04,43,8:45,0.005170204363339819
qp09hh,38,7:45,0.1872144663530825
qp09vy,34,22:45,0.015742735876308266
qp09s8,19,21:30,0.0300706831498399
qp0d0k,43,7:30,0.017129448242892455
qp02z4,49,11:15,0.040785066306795834
qp09ms,48,14:0,0.004501457201687763
qp09g4,15,12:45,0.03448029825399008
qp03yy,60,18:0,0.0316906613391477
qp02z7,25,9:30,0.05464353556361596
qp09uz,9,18:0,0.06969089941487745
qp0d5m,14,23:0,0.0011366614550709113
qp09d7,33,5:30,0.2867742778680838
qp03mu,47,12:30,0.07258872087504681
qp09hz,21,4:15,0.006566842743699066
qp097b,25,1:0,0.016148031922862103
qp03tq,52,5:0,0.00933005392121127
qp099q,41,2:0,0.02800463162047871
qp0980,51,21:0,0.01088797951580128
qp0d53,60,1:45,0.1462953611199865
qp03yy,6,13:45,0.09190754724982277
qp03z8,58,5:30,0.27120931765373524
qp03y8,11,2:45,0.1260153527973265
qp09dc,60,6:30,1.0
qp0d4w,33,15:30,0.14481828021425178
qp08fw,47,9:15,0.0045725989623386296
qp0984,41,10:45,0.03261562252267361
qp096c,47,2:0,0.03338242498309625
qp09fg,13,4:15,0.027619801979798072
qp03xv,57,16:45,0.11325888529863574
qp0d51,9,1:30,0.004795904962040311
qp03ms,26,23:15,0.0037326011097334687
qp0dhb,1,18:0,0.004925193201593241
qp03mu,56,12:30,0.03617652997678143
qp03yz,44,4:15,0.04317348946922064
qp095c,61,8:45,0.0322478911928206
qp03qf,7,13:45,0.2991458594898833
qp03yu,54,18:30,0.013552244002832559
qp09hs,4,6:45,0.013086703265312626
qp097e,52,15:45,0.09129256272732003
qp09yh,23,15:0,0.010459131966822743
qp097v,18,19:45,0.0095189061500932
qp03r5,35,10:15,0.08176335649424242
qp03w9,31,6:45,1.0
qp03wn,39,23:45,0.05804466388469786
qp08bp,34,6:0,0.1053010988886678
qp0d5f,6,7:30,0.040441272693646266
qp03q4,32,23:45,0.022172663427476626
qp06p9,9,13:45,0.0037675007520859578
qp098k,8,3:0,0.2933076791482556
qp09hm,57,4:0,0.04246235486399834
qp09sd,33,15:0,0.17041128231621058
qp09g8,55,4:45,0.16506767126991526
qp09g2,50,5:45,0.11671685990326547
qp09sb,16,23:45,0.1073313678203164
qp0dhg,35,11:0,0.01769479232888945
qp03xr,34,16:15,0.05612931383739383
qp06ne,17,23:0,0.00642877058094749
qp09g2,39,12:45,0.1743798498070161
qp0dj4,6,1:0,0.035378894593932134
qp0djc,42,10:15,0.018270455175683736
qp03nb,20,5:30,0.09979393908949424
qp02z6,56,0:30,0.01593096409690429
qp09cq,50,7:0,0.06901347632862638
qp099e,60,21:0,0.00041279897001946116
qp09sd,4,23:0,0.0841487840567415
qp03z2,54,22:0,0.018490836136024168
qp03rn,1,21:45,0.02654101996874111
qp090k,52,7:45,0.2991477247207413
qp03m7,18,16:45,0.00831970924401323
qp03y9,26,20:15,0.007734117844279686
qp09hs,41,8:30,0.05347226477199329
qp03qr,30,13:15,0.008843270502506832
qp099b,7,6:0,0.1452508671786744
qp03q1,23,1:0,0.01559500953056005
qp09cj,8,11:30,0.1074825520890482
qp03z2,46,12:30,0.6186410475975895
qp09hj,23,17:30,0.03851994229488516
qp06nf,46,14:0,0.025713836312582467
qp099x,15,12:0,0.00887032184652293
qp03pp,43,7:30,0.08833904950863464
qp08gw,49,9:15,0.010024301776040872
qp0d4u,16,0:0,0.023876386894517564
qp0d4y,28,2:15,0.007405869975622636
qp09eq,23,3:30,0.6369013990893306
qp0dht,61,8:45,0.1069513386093785
qp03wh,22,8:45,0.009132002248981178
qp09kr,40,15:0,0.00014128508361537938
qp090c,39,10:15,0.032730501967683866
qp03tw,28,4:15,0.013336508937196971
qp09ew,38,23:0,0.02827303108968932
qp06pd,45,1:45,0.04349379746698399
qp09um,60,3:15,0.04908951032716469
qp09kz,36,7:15,0.2908231976136925
qp09s7,34,9:45,0.12077719905110475
qp03qf,46,10:30,0.3465061586329958
qp09ez,20,8:15,0.03003007001424895
qp09ex,48,20:45,0.00658977996662727
qp094t,57,15:45,0.032026242019796904
qp0925,44,3:0,0.193753786328938
qp09yp,49,5:15,0.038423342572479036
qp03my,19,21:45,0.020995982399043846
qp09df,21,4:0,0.2662176845970219
qp0d49,10,15:0,0.016633818728744983
qp0dh4,11,11:0,0.02405353575692621
qp0djm,45,2:30,0.03620825556348941
qp08bd,33,8:0,0.023202332219911415
qp09tj,31,4:15,0.0011758182164770556
qp098r,31,17:30,0.020051301547203252
qp03wr,2,3:30,0.07765299400936143
qp03xt,5,8:15,0.27947319731567033
qp0996,23,4:15,0.08653064463898913
qp0dj5,5,13:45,0.03573201544111778
qp09sj,60,23:0,0.017013189883826926
qp08cp,8,14:30,0.10203609459344364
qp095g,39,5:45,0.02462059712050032
qp09d1,11,4:15,0.04715216128528885
qp09db,49,3:15,0.4633365461493469
qp09kt,29,11:45,0.01315144092183525
qp098j,32,7:30,0.9925188200940438
qp03md,26,9:15,0.004505873608652655
qp09sd,61,20:0,0.033052535074105244
qp0980,9,10:30,0.041054714807564036
qp03ru,18,16:30,0.03416034741705092
qp03wd,13,12:30,0.2605148033826913
qp0977,5,4:15,0.050932787014625336
qp09hx,8,10:15,0.05956765082327786
qp03mw,6,16:0,0.022857602427292064
qp0d4q,58,13:0,0.1320317691950326
qp03r2,41,8:0,0.27014304731328803
qp0962,4,22:15,0.024872933060831003
qp09gt,43,12:45,0.07139651424060832
qp0d48,49,7:0,0.06864815053220358
qp099h,14,6:0,0.0010604978199699744
qp09hs,40,15:45,0.03401732933828715
qp0d5h,27,4:15,0.003873249605785907
qp090n,49,12:0,0.0225792303865998
qp03q2,26,4:0,0.09961814840970992
qp03x8,31,15:15,0.07286810186114627
qp03rt,20,22:15,0.12652275823137302
qp09ek,28,20:0,0.03251603125988268
qp03qd,29,13:15,0.11467961855521255
qp09b6,31,20:45,0.0791634334071507
qp02zx,43,13:30,0.4008021687678921
qp09k6,35,10:15,0.039050320498471416
qp09vn,19,12:30,0.04483556902495065
qp09b6,4,21:0,0.11391138448204108
qp03p8,19,6:15,0.17902978206263612
qp09s8,55,5:0,0.1832358562508398
qp03mu,8,18:45,0.0011960450192209247
qp099g,5,11:30,0.12590121784810776
qp09tm,48,11:15,0.034381497191384065
qp0d13,4,2:30,0.014070137816232136
qp0924,61,15:30,0.06791772146179383
qp03q0,46,7:15,0.030176839882687656
qp095v,27,8:15,0.07784590072936096
qp09sk,3,4:15,0.1527032402297468
qp09d9,42,1:0,0.9509677449150402
qp09fs,52,2:15,0.015575287925443031
qp03zb,57,3:15,0.2694368329559927
qp03r7,29,21:15,0.004024687498779775
qp0986,48,8:0,0.1555974939037489
qp03xd,7,19:0,0.0007378193556038571
qp03jq,6,4:15,0.026506418992331318
qp09f1,35,3:45,0.24035950976077305
qp09yn,57,15:30,0.0093554999630301
qp03tc,60,3:45,0.09830958834874956
qp09du,51,5:45,0.11686102227176265
qp03x6,50,14:30,0.07738356488940118
qp09sw,29,14:30,0.1337663479118082
qp09v1,48,0:45,0.065498230758822
qp03z0,52,1:45,0.4831925750144385
qp09em,23,10:0,0.17432840562108093
qp09g9,54,5:0,0.0355954434528293
qp09fj,43,4:0,0.10681911244058287
qp09b2,14,22:45,0.04836359755767095
qp09dr,52,2:30,0.07627951120945974
qp090r,34,3:30,0.11766882731387318
qp03nx,59,6:15,0.04613199679266496
qp098k,20,2:45,0.1542479189974501
qp08fx,12,9:0,0.009244875929524542
qp08cy,3,7:45,0.05795988659075781
qp09dr,26,8:30,0.09316931931902744
qp094m,13,20:45,0.017812457420295892
qp09bt,49,1:0,0.01233984074818106
qp06py,61,18:45,0.015628822727952404
qp0923,16,23:15,0.0135863619656022
qp03rh,25,1:0,0.09800798301270594
qp096n,49,13:45,0.05031697674670613
qp0980,22,2:45,0.02781161296067505
qp0993,26,9:45,0.18297120094986896
qp03x5,56,12:45,0.15524012415756933
qp03tz,16,12:30,0.005818372560119189
qp03x3,30,3:45,0.14527974524510326
qp03x1,31,9:0,0.18300576904928015
qp03w4,5,12:30,0.04238964738303925
qp0d1n,31,4:15,0.0023782069086808193
qp0993,6,3:45,0.1252192926988051
qp09e5,19,0:0,0.4262999286669261
qp096y,48,20:0,0.08526188118541826
qp03wd,1,14:0,0.2572865658497357
qp09ht,24,6:15,0.07147184682734281
qp03z9,31,10:30,0.2692001225292457
qp0941,47,12:15,0.07682482786386083
qp03y0,59,8:15,0.006411988289283244
qp09f4,36,12:15,0.006618336168763335
qp06pq,46,7:30,0.000626960091893852
qp09f2,21,22:45,0.013805538033391957
qp09s9,6,13:0,0.19585789712076412
qp098m,14,15:15,0.032994309507045294
qp092p,40,6:15,0.15890585817072664
qp03x3,39,13:45,0.16929268596425784
qp09kx,53,11:0,0.2441665985764875
qp0987,12,13:30,0.8400603858657689
qp02zk,8,2:45,0.06549777216994013
qp0dn1,29,8:0,0.013222715276458605
qp0d0k,2,15:0,0.005689745765359224
qp09uk,7,2:45,0.04363323591567348
qp09d8,45,20:30,0.4280737980610347
qp03yb,2,22:45,0.4459627025562449
qp03r2,58,17:45,0.13947529090234648
qp03ry,26,23:0,0.029786684314265788
qp03nr,51,1:45,0.1092961482461332
qp03r6,15,8:15,0.16108045066388355
qp0944,27,9:15,0.04801976806135995
qp095m,5,2:0,0.02074222725799011
qp095z,39,8:45,0.046501902826263625
qp03pf,48,10:0,0.008259467552205272
qp0986,44,13:30,0.2087006863649617
qp09kz,10,9:0,0.2876974356898957
qp03w0,27,8:30,0.028463202500764343
qp06p7,21,13:15,0.010973930612916884
qp09u2,61,5:0,0.0725656857620417
qp098m,39,1:45,0.09345648012618234
qp03qb,54,18:45,0.02644978836557157
qp099k,17,14:15,0.05482378589852136
qp095c,52,1:15,0.005101866446952849
qp09ew,7,2:0,0.26288536309742744
qp09ug,56,12:0,0.020577535778627552
qp091u,50,2:45,0.017528350657752073
qp0946,43,12:15,0.0098116185259602
qp0d4t,40,9:30,0.07589180274160531
qp06ph,49,2:0,0.07522803259999561
qp0952,21,23:0,0.0062332187174868325
qp09dt,54,14:45,0.007198319656542687
qp09b4,44,21:0,0.09962957432923347
qp093g,4,5:15,0.16525903863359076
qp0djt,12,2:45,0.0030226254181136077
qp0d1n,25,4:15,0.001033463910326789
qp03xv,49,17:30,0.04890687936486442
qp08bh,61,13:45,0.030609851969631976
qp03wu,26,7:30,0.2567310208472448
qp092t,53,11:30,0.09846357235487584
qp09et,42,3:45,0.1051473636316238
qp09jp,51,4:45,0.02319338825691493
qp03pe,40,4:0,0.07962581983816408
qp0949,32,5:15,0.018632485250867973
qp03zb,1,6:0,0.2641163125265615
qp03wq,25,9:0,0.04197215661175813
qp06p4,22,22:30,0.0006874596633015223
qp09kt,54,12:0,0.09573411838138328
qp09sn,10,2:45,0.011825668228372796
qp03yz,6,2:45,0.02685835387721281
qp03zk,49,11:30,0.054841180384024
qp093q,11,11:45,0.0184623998649143
qp03yd,4,2:45,0.14789279136164696
qp0d0j,13,10:45,0.014631624068345318
qp0984,43,3:30,0.06323495496597116
qp0924,17,19:15,0.0006398043574221687
qp03yx,57,6:30,0.048213065235141565
qp03py,16,23:45,0.038490899142509534
qp09uw,17,3:15,0.06642957100349396
qp095s,37,8:0,0.02031313019744937
qp096g,48,9:30,0.097455131225543
qp090s,5,16:45,0.035990185727882984
qp093u,34,15:0,0.0109316007786126
qp03rh,33,23:30,0.024361220742200748
qp03wq,1,12:45,0.037591289961318136
qp0983,20,5:0,0.01970245859138142
qp09mx,6,8:0,0.021356169340705056
qp098m,60,14:0,0.10307432209098444
qp09b1,5,8:0,0.07391822612347579
qp03qv,53,16:45,0.012005596943827043
qp09du,8,8:0,0.10421795973155464
qp09ks,3,13:30,0.01934760462843685
qp09tq,5,8:45,0.03814198993873126
qp03qg,32,15:30,1.0
qp093q,1,9:45,0.025675491054318083
qp03ze,30,2:30,0.11279348905680205
qp03pt,35,23:30,0.05752825258922412
qp03tv,26,16:15,0.01485712016849359
qp03y9,39,17:30,0.005053654712364317
qp092t,59,14:15,0.03719864925341995
qp09vx,5,6:45,0.0019245901221629886
qp099t,59,0:30,0.07635236937592581
qp0d52,6,2:45,0.028181845583481663
qp09ew,22,18:15,0.0031731285227712125
qp06py,24,15:0,0.028325960472606413
qp03ys,58,5:45,0.09751415335527236
qp03yc,58,15:30,0.0775994204475859
qp09dn,56,16:30,0.01219182048632544
qp093c,56,6:15,0.05265374977398545
qp03yu,35,13:15,0.049830647144161896
qp03rs,39,22:30,0.0131334119565095
qp03wd,27,12:30,0.20365710263014344
qp0d0n,43,2:15,0.005047872545262607
qp09sk,51,13:15,0.1296093251615612
qp08bm,54,7:30,0.04097095014065706
qp03xq,19,17:0,0.0671386079549274
qp0dhq,39,4:15,0.012392150457147637
qp0958,43,15:0,0.0043182782963307525
qp09s6,48,7:45,0.11389914709173468
qp09cc,40,23:30,0.03498247334488863
qp08gr,45,11:45,0.030402116326827325
qp09u0,39,8:0,0.3251007819026275
qp03yf,53,1:45,0.11410593897849415
qp03wc,39,2:0,0.1926531311201291
qp092p,19,8:30,0.12249392575584457
qp09s9,9,13:0,0.2901405328445359
qp09b0,13,7:15,0.15516743845947129
qp0d1m,30,13:15,0.05212613694222184
qp0907,20,9:0,0.3056948132926842
qp09cg,58,16:0,0.09149043234211858
qp09bm,43,8:15,0.1340569987764063
qp02zz,52,8:15,1.0
qp0945,25,4:15,0.11491092447603575
qp097e,59,11:45,0.2813568489142657
qp03rr,20,20:0,0.022004604713631203
qp098n,60,3:0,0.3049511167490316
qp095c,16,8:15,0.00972583932763645
qp0dj6,26,12:0,0.02130455286539449
qp09s8,31,2:30,0.08635362472845906
qp09df,33,13:0,0.13332562926374644
qp03wz,47,18:0,0.28024572585270435
qp09dn,51,22:45,0.06733165521271417
qp093s,10,7:45,0.009389436953534851
qp0d19,2,7:30,0.003130375819957857
qp03y9,19,11:15,0.046611123837573695
qp09s9,45,6:0,0.32794730451324705
qp03zd,23,13:30,0.05348997134412148
qp03xe,52,6:30,0.1557928227411906
qp03pz,60,19:45,0.012130220278919131
qp0d1w,7,3:0,0.025140907597440084
qp03q8,23,16:45,0.030220274124191943
qp099q,26,8:0,0.01920022874509431
qp09k4,33,4:15,0.02027733801843658
qp09vr,44,0:15,0.03224978039722063
qp03wc,1,3:15,0.2411690307725056
qp09st,16,12:30,0.023858969167284617
qp03q0,29,22:45,0.00979822585005658
qp0987,34,7:15,0.5761782007022207
qp0dj7,23,23:45,0.015173415663584522
qp092d,36,0:0,0.07231986775641874
qp090x,11,16:45,0.005381862693810819
qp03wn,40,6:30,0.04690143365044471
qp09ct,7,14:15,0.04556802270139452
qp09uu,30,23:0,0.003006770902497164
qp03q8,61,9:45,0.09705411114591207
qp08b6,33,6:15,0.0014950618500255766
qp09ct,22,7:15,0.0101744420714853
qp03yc,44,20:45,0.03619413270251886
qp09s2,35,6:15,0.020647689459377262
qp09ss,45,5:45,0.07416232318356862
qp03r3,44,23:30,0.07233321936604192
qp096v,57,20:45,0.07796494989937956
qp06ng,23,0:0,0.0016524730131055488
qp06ne,32,5:0,0.0183556231221486
qp09d2,61,17:0,0.6901796138173086
qp09yn,10,2:30,0.06780634800308408
qp03xx,6,15:0,0.6801067330414963
qp02zq,44,4:45,0.029689251529522762
qp0980,52,15:30,0.03195314573877467
qp09sj,59,21:30,0.003451205525643161
qp09t5,47,22:30,0.008322776241262016
qp09vq,24,12:0,0.23262463621026125
qp092n,51,19:15,0.03166741495526041
qp09d3,56,4:30,0.9890450928353078
qp0d1n,26,0:15,0.011642097889694291
qp099q,23,3:0,0.020787781515897642
qp03wc,16,22:0,0.09447456901965487
qp095r,34,19:30,0.008482136041838577
qp092e,1,10:30,0.03460652099299393
qp09gr,41,1:0,0.007331996749007094
qp098n,5,6:45,0.3088450013286141
qp03zd,60,15:30,0.09670983548778188
qp0d50,6,3:0,0.10758833873932268
qp03pf,48,2:30,0.059485844617199565
qp09bj,52,9:45,0.38941378663420495
qp03qu,11,16:0,0.13280315230223544
qp09fx,57,4:30,0.04150500320742494
qp03wr,58,3:45,0.061397161874877274
qp0d10,15,4:30,0.0226825619031598
qp0925,33,15:45,0.13812209874934292
qp03w7,16,12:15,0.0327268259758505
qp09se,48,3:15,0.11536523724025813
qp08gt,41,5:30,0.029008207450290736
qp03y2,22,7:0,0.0027921674999872572
qp09b6,1,9:30,0.6419140622125333
qp09ht,59,5:45,0.0670753923690018
qp09mp,19,2:45,0.06961097418127156
qp09jp,30,17:45,0.00349873256341269
qp099w,58,12:0,0.011531372253554576
qp09hj,59,21:15,0.002329572081235475
qp09b2,5,4:0,0.11627450724339845
qp092h,45,1:30,0.20722571867112854
qp03zn,25,7:0,0.006162977844483735
qp09ue,57,23:45,0.1478030133805675
qp0907,37,8:30,0.14908200859855222
qp09d7,30,10:15,0.2254010893421757
qp03z5,51,6:30,0.024549754175260997
qp096z,59,3:0,0.7405201893091511
qp0d1w,7,2:30,0.03791220079685402
qp09d5,49,3:30,0.027970052192554096
qp09u1,23,10:15,0.2912041805318478
qp06nd,34,7:15,0.0012588324295482044
qp03xp,48,11:30,0.20008123910070985
qp03qh,35,3:0,0.02610050634688076
qp03x3,25,18:15,0.04566784153313405
qp096e,3,1:45,0.0029691423969858033
qp03w9,28,11:0,1.0
qp03z0,9,4:15,0.5319345319565553
qp03qz,33,12:30,0.03431007148934233
qp09e4,42,16:15,0.004993741022332623
qp03r5,29,18:30,0.0006284376327107325
qp03wk,37,13:15,0.04645170711882286
qp0962,46,0:0,0.0817019062496064
qp09ub,42,10:0,0.01228012442923861
qp09g3,32,1:0,0.06814219635597478
qp03wj,41,5:15,0.054580383501206066
qp03zu,19,11:45,0.035426781755492284
qp09th,15,11:15,0.015665849240201944
qp096w,8,0:0,0.30683131018426385
qp099m,20,10:45,0.03526284274941724
qp09bw,51,7:30,0.02476461446162769
qp0963,24,4:30,0.031118602002712936
qp0d0k,1,10:45,0.010286400005776972
qp090r,54,22:0,0.005227189978548884
qp09sk,58,16:45,0.03968241022079179
qp03yy,9,9:30,0.030793936252932988
qp09k1,11,23:45,0.010917942591515123
qp09yh,33,1:30,0.04768677384044519
qp09hv,4,15:0,0.06270342017814115
qp097e,58,10:30,0.2428003549440648
qp09eh,25,18:30,0.027929157984583376
qp06py,9,1:45,0.05977934293840779
qp03mg,41,11:0,0.1851263182792877
qp09up,38,0:30,0.0016442013967690404
qp097p,4,8:45,0.0211420018313632
qp0d4c,56,8:45,0.1488430264627602
qp03y9,25,21:45,0.08045336332658239
qp097w,43,6:30,0.14863606913099586
qp06pv,6,6:0,0.007864489834051107
qp03ze,10,16:0,0.060854840331134114
qp09dh,35,18:30,0.01060659687537257
qp0987,34,21:0,0.13351164571920138
qp09g0,38,5:15,0.01572505399289272
qp094q,6,1:15,0.1005146819152677
qp09dd,53,2:30,0.2820378666278324
qp09d4,4,8:15,0.08927438610444463
qp03pw,14,4:0,0.018764848233323448
qp093r,60,13:15,0.08431292935337957
qp0928,18,23:30,0.029011517408257692
qp0996,6,11:45,0.04263512397461036
qp096u,19,11:0,0.33288300025163525
qp09sy,45,11:30,0.054252034033392994
qp0dhe,42,8:15,0.32131397102024284
qp09d6,18,23:0,0.14191000791849329
qp09y1,51,12:45,0.02722722573177605
qp09cc,18,4:30,0.09540840787345103
qp03xk,35,17:15,0.05537314918682849
qp091v,40,10:30,0.060004215627267085
qp0d1h,50,10:0,0.1097000641555912
qp03vb,32,0:30,0.02571740298121444
qp03q0,40,1:0,0.04282629814358251
qp03qq,45,2:15,0.04558791343635321
qp09sy,21,7:15,0.01933568663833461
qp03zr,6,0:45,0.0008033913593146376
qp09gy,59,22:45,0.06886715148587644
qp03ps,44,3:0,0.06958693491896213
qp09tj,43,11:0,0.08509909454593742
qp0d1d,15,12:45,0.011163251044932586
qp093p,30,2:0,0.022012209829868484
qp06p2,21,9:15,0.013610903001506473
qp09ht,36,2:15,0.08261265053089188
qp03y9,35,9:15,0.06440633206267747
qp09gb,27,2:0,0.07812133305045388
qp09fv,11,4:45,0.011371640118505886
qp03xv,59,2:15,0.3835385195704273
qp091x,29,9:0,0.055970473647987344
qp0dhc,15,1:0,0.007074984559496147
qp09s8,4,15:15,0.2235388567951617
qp08fp,3,9:0,0.00018237005104236508
qp09hr,15,3:30,0.01749243045250871
qp03rd,38,16:30,0.017005474789191496
qp090t,27,5:45,0.2397605927534752
qp09sq,4,14:45,0.0279233333631574
qp03ys,33,14:45,0.04946071805444899
qp03yy,43,22:45,0.14753713699992568
qp03p7,12,5:15,0.020451145792583798
qp03qd,43,2:0,0.0770698892329343
qp09tn,4,1:0,0.09044321565880743
qp09ed,11,9:0,0.1066261115733195
qp09gy,41,1:0,0.09264096104226452
qp094k,2,16:45,0.015123809177291687
qp09d1,10,7:0,0.03394500844129618
qp09d3,8,17:15,0.2689700473226244
qp03rf,44,1:45,0.15565174211642968
qp098e,57,23:30,0.029803818064000974
qp0929,13,8:30,0.032630738296859044
qp09s8,28,19:0,0.020239844242951482
qp03ry,30,3:15,0.11858670624314598
qp09fg,17,14:15,0.03202781249929551
qp094x,53,0:15,0.1871926048600592
qp0d14,13,7:30,0.017513048714392226
qp09gy,29,8:30,0.05603604370534067
qp02zz,45,18:15,0.03803990940133139
qp0999,60,16:45,0.0010981678074093492
qp09dc,2,23:30,0.32808523738738155
qp096g,61,19:30,0.000717753641810566
qp03px,4,4:15,0.09177441357820278
qp09s9,19,4:30,0.08749577778109026
qp08bq,56,9:45,0.06169689645187455
qp09e3,29,5:15,0.05000995441628095
qp09ew,5,16:45,0.003648697615560111
qp03qf,45,1:45,0.2126281639619752
qp09dp,53,10:0,0.12160498431056505
qp06nc,8,1:30,0.012757869585919708
qp095g,38,5:0,0.008158904741789529
qp0dh6,61,3:30,0.0438887744166942
qp03qe,15,8:30,0.09859966970969286
qp095u,54,6:15,0.022572871010858458
qp09v0,40,6:30,0.33435931151372883
qp09ez,34,14:0,0.057545826318424725
qp02zv,1,7:15,0.1341734469900397
qp09s9,15,7:15,0.2347811244987369
qp09gp,11,4:45,0.03946757577577596
qp09e7,13,18:45,0.06737235919618112
qp03yy,46,4:0,0.06781675694567851
qp0921,48,2:45,0.050957439040165406
qp09vr,52,4:30,0.0008392510120233805
qp0955,14,9:0,0.042003992918969404
qp0dhw,16,15:15,0.05170748806661578
qp09hy,36,10:15,0.004917413893338966
qp09e1,41,3:45,0.0262748974229612
qp09cx,49,3:30,0.019775922552327473
qp03zs,2,3:45,0.019222962005073528
qp03rs,19,12:15,0.039249005085172935
qp093f,61,14:15,0.004987639531578699
qp095q,4,16:15,0.029573134926014245
qp0dh4,31,2:30,0.018642274116234262
qp03ws,52,10:15,0.5952320679974376
qp09hk,22,13:0,0.01840291316121697
qp0d06,19,15:30,0.06294108933585044
qp03tu,25,6:30,0.07327073081089325
qp09hm,20,5:15,0.021503273075535973
qp099s,25,4:0,0.16258234665729107
qp0djh,36,5:0,0.016071270742356075
qp09fd,59,1:15,0.19338502553818615
qp03w0,32,19:15,0.04350664925242489
qp092n,16,18:45,0.035456550652145036
qp03w1,20,2:30,0.13605916938705676
qp0d00,29,14:45,0.02146401090917389
qp09e2,33,14:30,0.002962079020372193
qp097x,6,10:15,0.013098255553938776
qp095y,35,14:0,0.008480605130002618
qp09e9,25,16:30,0.04608152379113999
qp03q8,53,23:0,0.052280912023593404
qp03rs,12,13:30,0.019631251178217943
qp0dhb,12,13:15,0.13624715329404802
qp0dh4,20,6:45,0.032559879419004116
qp0941,49,8:45,0.05367744540059613
qp03rz,44,16:15,0.03825340201636244
qp0d16,45,2:45,0.016986600250865846
qp09gv,51,15:30,0.03282746289596373
qp09cv,23,22:45,0.01629171985955825
qp03qu,13,11:45,0.08633065757027232
qp03qg,56,10:45,1.0
qp06p7,25,4:0,0.040250210671456114
qp09f3,60,18:15,0.008018483727336203
qp09t2,25,12:30,0.053040147009228114
qp09fg,53,11:0,0.08531023433813953
qp03zz,21,18:15,0.026813776496906104
qp091s,36,1:15,0.013225222089967143
qp09fu,13,16:30,0.07723597695974714
qp0990,42,4:0,0.04940002711680649
qp09cc,43,0:15,0.05213332290122447
qp03y8,39,14:45,0.1629264827761311
qp094n,3,4:15,0.17438045603335886
qp03w3,38,19:15,0.0198051410850506
qp03q3,16,4:0,0.0660888497878655
qp09gb,26,7:0,0.053219486584112935
qp09d7,8,4:30,0.25088595129156244
qp092m,36,6:0,0.3459849805942894
qp09e9,58,4:0,0.5102704892213318
qp03jy,57,5:0,0.01011423392501366
qp03wu,40,8:45,0.3942172426849599
qp0djm,28,13:0,0.009217496613818946
qp09gm,50,0:45,0.005004025232588886
qp03pw,37,14:15,0.02053003421661176
qp09cj,23,15:15,0.02681535022690373
qp09u1,24,6:30,0.4315839660915657
qp09sd,38,22:45,0.07085505751770671
qp0982,46,9:45,0.2962146349824975
qp03zb,46,11:45,0.26155222717303345
qp094b,25,2:15,0.040214051898155065
qp03pr,5,17:30,0.16749874019735742
qp03z9,8,17:45,0.022515117644879092
qp03t8,57,11:15,0.04011841012355854
qp09e5,19,6:30,1.0
qp0d4y,50,2:30,0.00908916058290382
qp03xy,51,15:45,0.31010506442989383
qp03yz,58,5:15,0.025142540450268144
qp09d5,21,2:15,0.0658754865441677
qp098q,52,4:15,0.125022865124982
qp03z0,26,10:45,0.2901806331793658
qp03xk,56,12:30,0.29050538821974
qp092r,37,4:0,0.1473963748914838
qp09fs,26,17:0,0.01755109176159798
qp0952,37,19:15,9.016209462143243e-05
qp03qg,58,2:30,0.4055836594649687
qp03z1,11,6:0,0.049217316563485713
qp09fq,31,18:0,0.0031452885670268803
qp06pe,36,15:30,0.021138833169462988
qp03rw,8,16:0,0.055309886760976895
qp094n,28,8:45,0.29384670074114283
qp03yg,37,21:15,0.6049756894108721
qp03zy,16,6:0,0.009897190220357566
qp03p3,3,6:0,0.007393213375318501
qp03we,56,3:15,0.26064255652142393
qp09vq,5,7:15,0.19049435838755935
qp09fj,45,9:30,0.2102568542515488
qp03r6,42,23:15,0.040224585526110065
qp09jq,51,4:0,0.06650681382826587
qp094b,25,10:15,0.07650175600731278
qp03nq,53,21:0,0.001595403751083215
qp03r7,41,14:45,0.0043137700954258
qp09ht,41,15:15,0.1012446730255196
qp03w3,41,13:0,0.13310508257596454
qp03zt,5,3:0,0.1255450566076748
qp094r,52,15:45,0.30721093285647405
qp03y0,46,8:30,0.008718771367262589
qp03mu,22,14:0,0.02331984790799814
qp093g,46,15:30,0.07861749787194472
qp09tj,59,17:0,0.005363430761071752
qp09s6,25,11:0,0.13789949338145369
qp03pd,61,5:15,0.11740163812413452
qp03x5,47,15:30,0.10244102620369804
qp03yz,26,20:0,0.0016390009741613005
qp09k1,9,7:0,0.02560605096721489
qp03ts,50,8:0,0.036368739175613375
qp090t,21,12:15,0.23667473425216315
qp06p4,19,8:45,0.01647453395869966
qp0d0m,5,3:0,0.01143595876534085
qp097v,10,6:15,0.2570582541836157
qp03tb,28,17:45,0.00897630459907541
qp09gw,19,3:45,0.03446367394121111
qp096w,52,1:30,0.33723889433704196
qp03yk,23,9:15,0.022501121486290968
qp03nb,19,2:0,0.0548665160142995
qp09db,35,9:0,0.7576796605430133
qp09df,44,15:45,0.07747108239358629
qp0972,34,6:0,0.02388933629808848
qp03xm,52,11:45,1.0
qp0d0h,50,19:30,0.009792498932264523
qp03mk,46,8:45,0.015976641452630915
qp03rp,45,3:30,0.1295149482379518
qp09es,54,15:45,0.011233791822759128
qp0dj4,59,8:30,0.06281252014472538
qp096b,55,15:30,0.031199559142363987
qp099f,15,3:45,0.052152382922000536
